restaurant_link,restaurant_name,original_location,country,region,province,city,address,latitude,longitude,claimed,awards,popularity_detailed,popularity_generic,top_tags,price_level,price_range,meals,cuisines,special_diets,features,vegetarian_friendly,vegan_options,gluten_free,original_open_hours,open_days_per_week,open_hours_per_week,working_shifts_per_week,avg_rating,total_reviews_count,default_language,reviews_count_in_default_language,excellent,very_good,average,poor,terrible,food,service,value,atmosphere,keywords,first_review_date,last_review_date
,Restaurant La Faiss'a Pizza,,France,Provence-Alpes-Cote d'Azur,Alpes Maritimes,Sospel,"1 avenue des Arcs sur Argens 1 Avenue Des Arcs Sur Argens, 06380 Sospel France",43.878548,7.446516,Claimed,Certificate of Excellence 2019,#6 of 13 Restaurants in Sospel,#6 of 13 places to eat in Sospel,,€,€9-€30,"Lunch, Dinner, After-hours, Drinks","French, Pizza, Italian",,,N,N,N,,7.0,35.0,13.0,4.5,56.0,English,1.0,,0.0,0.0,1.0,0.0,,4.5,,,,2022-07-26,2023-12-31
,Le Malleville,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Ploermel""]",France,Brittany,Morbihan,Ploermel,"7 boulevard Foch, 56800 Ploermel France",47.931854,,Claimed,,#8 of 26 Restaurants in Ploermel,#9 of 30 places to eat in Ploermel,"Mid-range, French",€€-€€€,,,French,,,,N,N,"{""Mon"": [""12:00-14:00"", ""19:00-22:00""], ""Tue"": [""12:00-14:00"", ""19:00-22:00""], ""Wed"": [], ""Thu"": [""12:00-14:00"", ""19:00-22:00""], ""Fri"": [""12:00-14:00"", ""19:00-23:00""], ""Sat"": [""12:00-14:00"", ""19:00-23:00""], ""Sun"": [""12:00-14:00"", ""19:00-22:00""]}",6.0,,12.0,,117.0,English,,6.0,2.0,0.0,0.0,0.0,3.5,4.0,4.0,3.5,,,2023-12-31
g1102710-d3294177,,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Ploermel""]",France,Brittany,Morbihan,Ploermel,"Rue de Ronsouze Lieu-dit Le Champ du Moulin, 56800 Ploermel France",47.921402,-2.387505,Claimed,,#26 of 26 Restaurants in Ploermel,#27 of 30 places to eat in Ploermel,"Mid-range, American, Steakhouse, Barbecue",,,"Lunch, Dinner",,,,N,,N,"{""Mon"": [""11:30-15:00"", ""18:00-22:30""], ""Tue"": [""11:30-15:00"", ""18:00-22:30""], ""Wed"": [""11:30-15:00"", ""18:00-22:30""], ""Thu"": [""11:30-15:00"", ""18:00-22:30""], ""Fri"": [""11:30-15:00"", ""18:00-23:00""], ""Sat"": [""11:30-23:00""], ""Sun"": [""11:30-22:30""]}",7.0,63.0,,,161.0,English,15.0,5.0,6.0,1.0,,3.0,3.0,3.5,3.0,3.0,,2016-05-20,2018-08-09
g1102710-d6673123,ALLO'OUI PIZZA,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Ploermel""]",France,Brittany,Morbihan,Ploermel,,47.93258,,Claimed,,#18 of 26 Restaurants in Ploermel,#19 of 30 places to eat in Ploermel,"Mid-range, Italian, Pizza",,€7-€12,,"Italian, Pizza",,,N,N,N,"{""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [""17:00-22:00""], ""Fri"": [""17:00-22:00""], ""Sat"": [""17:00-22:00""], ""Sun"": [""17:00-22:00""]}",4.0,20.0,4.0,4.5,32.0,All languages,32.0,20.0,,2.0,1.0,1.0,,4.5,4.5,,,,
g1102738-d11959331,L'Orangerie,,France,Pays de la Loire,Maine et Loire,,49170 Saint-Georges-sur-Loire France,,,,,#7 of 7 Restaurants in Saint-Georges-sur-Loire,#7 of 9 places to eat in Saint-Georges-sur-Loire,,,,,,,,N,N,N,,,,,4.0,1.0,All languages,1.0,,,,0.0,0.0,,,,,,2023-04-22,
g1102789-d15048767,Le 12,"[""Europe"", ""France"", ""Occitanie"", ""Aveyron"", ""La Cavalerie""]",France,Occitanie,,La Cavalerie,,44.00661,3.15738,Claimed,,#5 of 7 Restaurants in La Cavalerie,#5 of 7 places to eat in La Cavalerie,"Mid-range, Italian, French, Bar",,€7-€19,"Dinner, Lunch, Drinks","Italian, French, Bar, Pub",,,N,N,N,"{""Mon"": [""12:00-15:00"", ""19:00-21:00""], ""Tue"": [""12:00-15:00"", ""19:00-22:00""], ""Wed"": [""12:00-15:00"", ""19:00-22:00""], ""Thu"": [""12:00-15:00"", ""19:00-22:00""], ""Fri"": [""12:00-15:00"", ""19:00-22:00""], ""Sat"": [""12:00-15:00"", ""19:00-22:00""], ""Sun"": [""12:00-15:00"", ""19:00-22:00""]}",7.0,41.0,14.0,4.0,31.0,English,1.0,,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,2010-09-07
g1102805-d4226227,,"[""Europe"", ""France"", ""Bourgogne-Franche-Comte"", ""Cote d'Or"", ""Saint Seine L'Abbaye""]",France,Bourgogne-Franche-Comte,Cote d'Or,Saint Seine L'Abbaye,"15 rue Carnot, 21440 Saint Seine L'Abbaye France",47.44129,,Unclaimed,,#1 of 3 Restaurants in Saint Seine L'Abbaye,#1 of 3 places to eat in Saint Seine L'Abbaye,"Mid-range, French",,,"Lunch, Dinner, Breakfast",French,,"Reservations, Seating, Serves Alcohol, Table Service",N,N,,"{""Mon"": [""08:00-20:00""], ""Tue"": [""08:00-20:00""], ""Wed"": [""08:00-20:00""], ""Thu"": [""08:00-20:00""], ""Fri"": [""08:00-20:00""], ""Sat"": [""08:00-20:00""], ""Sun"": [""08:00-14:00""]}",7.0,78.0,7.0,4.5,35.0,,1.0,0.0,1.0,0.0,0.0,0.0,,4.5,4.5,,,2017-02-03,2017-06-20
g1102834-d8587000,,"[""Europe"", ""France"", ""Occitanie"", ""Lozere"", ""La Canourgue""]",,Occitanie,Lozere,La Canourgue,"quartier du Barry, 48500 La Canourgue France",44.43341,3.213624,Unclaimed,,,#6 of 10 places to eat in La Canourgue,"Mid-range, French",€€-€€€,,"Breakfast, Lunch, Dinner",French,,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",N,,N,,,,,4.0,59.0,All languages,59.0,16.0,29.0,4.0,5.0,5.0,,,4.0,,,2011-01-13,
g1102842-d8711920,l'Orchidee,"[""Europe"", ""France"", ""Pays de la Loire"", ""Sarthe"", ""Sille-le-Guillaume""]",,,Sarthe,Sille-le-Guillaume,,48.18436,-0.12879,,,#2 of 7 Restaurants in Sille-le-Guillaume,,,€€-€€€,,Dinner,"Italian, French",,,Y,N,N,,,,,,,English,5.0,2.0,3.0,0.0,0.0,0.0,,5.0,4.5,,,2013-12-14,2017-06-18
,,"[""Europe"", ""France"", ""Nouvelle-Aquitaine""]",France,Nouvelle-Aquitaine,,,,45.70761,-0.52086,Unclaimed,Certificate of Excellence 2017,#1 of 2 Restaurants in Nouvelle-Aquitaine,,"Mid-range, French, Vegetarian Friendly",€€-€€€,,"Lunch, Dinner",French,Vegetarian Friendly,,Y,N,N,"{""Mon"": [], ""Tue"": [""12:00-21:00""], ""Wed"": [""12:00-21:00""], ""Thu"": [""12:00-21:00""], ""Fri"": [""12:00-21:00""], ""Sat"": [""12:00-21:00""], ""Sun"": [""12:00-14:00""]}",6.0,,,4.0,64.0,,4.0,1.0,3.0,0.0,0.0,,4.5,4.5,4.5,,,2020-04-18,
g11038881-d1639455,La Bastide Cabezac,"[""Europe"", ""France"", ""Occitanie""]",France,Occitanie,,,"18 Hameau de Cabezac, 11120 France",,2.84548,Unclaimed,,,,,€€-€€€,,"Dinner, Lunch",,,,N,,,,,,,4.0,,English,13.0,,4.0,1.0,0.0,1.0,3.5,4.0,3.5,3.5,,,2023-12-31
g11038886-d1934759,Chez Caro,,France,Hauts-de-France,,,"33 rue Jean Jaures Billy-Montigny, 62420 France",50.41907,2.91186,Unclaimed,,#3 of 3 Restaurants in Hauts-de-France,,,,,,,,,N,N,,,,,,4.5,3.0,All languages,3.0,2.0,1.0,0.0,0.0,,,,,,,2012-06-30,
g1104694-d13122453,L'Atelier d'Edgar,"[""Europe"", ""France"", ""Brittany"", ""Morbihan"", ""Plescop""]",France,Brittany,Morbihan,Plescop,"3 rue de la Republique, 56890 Plescop France",47.69737,-2.803965,Claimed,,#7 of 7 Restaurants in Plescop,#7 of 8 places to eat in Plescop,"Mid-range, Italian, Pizza",€€-€€€,,"Brunch, After-hours, Drinks, Lunch, Dinner","Italian, Pizza",,,N,N,N,"{""Mon"": [""11:30-14:00"", ""18:00-21:00""], ""Tue"": [""11:30-14:00"", ""18:00-21:00""], ""Wed"": [], ""Thu"": [""11:30-14:00"", ""18:00-21:00""], ""Fri"": [""11:30-14:00"", ""16:30-21:30""], ""Sat"": [""18:00-21:30""], ""Sun"": [""18:00-21:30""]}",6.0,31.0,10.0,4.5,9.0,All languages,9.0,,1.0,0.0,0.0,1.0,,,,,,,2021-08-14
g1104821-d12670656,Hôtel Restaurant de La Dômerie,"[""Europe"", ""France"", ""Occitanie"", ""Aveyron"", ""Saint-Chely-d'Aubrac""]",France,Occitanie,Aveyron,Saint-Chely-d'Aubrac,"Aubrac, D987, 12470 Saint-Chely-d'Aubrac France",44.62186,2.9858,Unclaimed,,#7 of 8 Restaurants in Saint-Chely-d'Aubrac,#7 of 9 places to eat in Saint-Chely-d'Aubrac,"Cheap Eats, French",,,"Breakfast, Lunch, Dinner",French,,"Table Service, Reservations, Seating, Wheelchair Accessible",N,N,N,,,,,4.0,17.0,English,1.0,1.0,0.0,0.0,,0.0,4.5,4.5,4.5,,,2014-06-23,
g1104835-d6893984,Caput Spina,"[""Europe"", ""France"", ""Occitanie"", ""Aude"", ""Carcassonne"", ""Cabrespine""]",,Occitanie,Aude,Cabrespine,"rue des 6 Ponts Park then walk. The restaurant is behind the church, 11160 Cabrespine, Carcassonne France",43.363197,,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#1 of 1 Restaurant in Cabrespine,,"Mid-range, French, International, European",€€-€€€,€15-€25,,"French, European, International","Vegetarian Friendly, Vegan Options",,Y,Y,N,,5.0,10.0,5.0,4.5,,English,,15.0,7.0,0.0,,0.0,4.5,4.5,4.5,4.5,,2011-05-09,2011-06-07
g1104878-d2494155,La Pierre Lys Hotel Restaurant,"[""Europe"", ""France"", ""Occitanie"", ""Aude"", ""Quillan""]",France,Occitanie,Aude,Quillan,"Avenue Francois Mitterrand, 11500 Quillan France",,2.191615,Claimed,,#11 of 18 Restaurants in Quillan,,"Mid-range, French, European",€€-€€€,€17-€52,"Lunch, Dinner","French, European",,,N,N,,,,,,4.0,73.0,English,20.0,10.0,5.0,2.0,1.0,,,,,3.5,,2022-10-10,2023-12-31
g1104878-d4953519,,"[""Europe"", ""France"", ""Occitanie"", ""Aude"", ""Quillan""]",France,Occitanie,Aude,Quillan,"Asily 34 boulevard Jean Bourrel, 11500 Quillan France",42.874863,,Claimed,,#12 of 18 Restaurants in Quillan,#12 of 18 places to eat in Quillan,,€€-€€€,€4-€23,,"Chinese, Asian, Vietnamese","Vegetarian Friendly, Vegan Options",,,,N,"{""Mon"": [""11:00-14:00"", ""18:00-21:00""], ""Tue"": [""11:00-14:00"", ""18:00-21:00""], ""Wed"": [""11:00-14:00"", ""18:00-21:00""], ""Thu"": [""11:00-14:00"", ""18:00-21:00""], ""Fri"": [""11:00-14:00"", ""18:00-21:00""], ""Sat"": [""11:00-14:00"", ""18:00-21:00""], ""Sun"": [""11:00-14:00"", ""18:00-21:00""]}",7.0,42.0,,4.0,,English,41.0,15.0,16.0,6.0,2.0,2.0,4.0,3.5,,,,,
g1104886-d12526503,,"[""Europe"", ""France"", ""Provence-Alpes-Cote d'Azur"", ""Alpes Maritimes"", ""Le Rouret""]",France,Provence-Alpes-Cote d'Azur,Alpes Maritimes,Le Rouret,"198 Chemin des Comtes de Provence Route de Nice, 06650 Le Rouret France",43.67359,7.002223,Claimed,Certificate of Excellence 2019,,#4 of 16 places to eat in Le Rouret,,€€-€€€,€2-€5,,"Lebanese, Middle Eastern, Mediterranean",,,,,N,"{""Mon"": [], ""Tue"": [""11:30-14:00"", ""18:00-22:00""], ""Wed"": [""11:30-14:00"", ""18:00-22:00""], ""Thu"": [""11:30-14:00"", ""18:00-22:00""], ""Fri"": [""11:30-14:00"", ""19:00-22:00""], ""Sat"": [""11:30-14:00"", ""19:00-22:00""], ""Sun"": [""11:30-15:00""]}",,34.0,11.0,4.5,,English,13.0,11.0,1.0,0.0,0.0,1.0,,4.5,4.5,,,2014-11-27,
g1104886-d4358397,Bistro du Clos,"[""Europe"", ""France"", ""Provence-Alpes-Cote d'Azur"", ""Alpes Maritimes"", ""Le Rouret""]",France,Provence-Alpes-Cote d'Azur,Alpes Maritimes,Le Rouret,"9 Route d Opio, 06650 Le Rouret France",43.67312,7.005236,Claimed,"Travellers' Choice, Certificate of Excellence 2020",#2 of 13 Restaurants in Le Rouret,#2 of 16 places to eat in Le Rouret,"Mid-range, French, European, Vegetarian Friendly",€€-€€€,,"Lunch, Dinner, After-hours","French, European",Vegetarian Friendly,,Y,N,N,"{""Mon"": [], ""Tue"": [""08:30-22:00""], ""Wed"": [""08:30-22:00""], ""Thu"": [""08:30-22:00""], ""Fri"": [""08:30-22:00""], ""Sat"": [""08:30-22:00""], ""Sun"": []}",5.0,67.5,,4.0,,English,113.0,46.0,49.0,9.0,8.0,1.0,4.0,4.0,4.0,4.0,,2022-04-29,2023-12-31
,Au Bon Accueil,"[""Europe"", ""France"", ""Brittany"", ""Ille-et-Vilaine"", ""Miniac-Morvan""]",France,Brittany,Ille-et-Vilaine,Miniac-Morvan,"Le Bourg, 35540 Miniac-Morvan France",48.52482,,Unclaimed,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,2022-10-29,2023-12-31
g1108624-d2148874,La Cabane du Pyla,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Gironde"", ""Pyla-sur-Mer""]",France,Nouvelle-Aquitaine,Gironde,Pyla-sur-Mer,"65 boulevard de l Ocean, 33115 Pyla-sur-Mer France",44.633163,,Claimed,,#12 of 14 Restaurants in Pyla-sur-Mer,#12 of 15 places to eat in Pyla-sur-Mer,,€€-€€€,,,"French, European",,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Table Service",N,N,,"{""Mon"": [""09:00-00:00""], ""Tue"": [""09:00-00:00""], ""Wed"": [""09:00-00:00""], ""Thu"": [""09:00-00:00""], ""Fri"": [""09:00-00:00""], ""Sat"": [""09:00-00:00""], ""Sun"": [""09:00-00:00""]}",,105.0,7.0,4.5,36.0,,,23.0,7.0,0.0,5.0,,4.0,4.0,,,,2014-12-19,2015-02-13
g1108624-d8541553,Café Ha(a)ïtza,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Gironde"", ""Pyla-sur-Mer""]",France,,Gironde,,"1 avenue Louis Gaume, 33115 Pyla-sur-Mer France",44.606647,,,,#8 of 14 Restaurants in Pyla-sur-Mer,#8 of 15 places to eat in Pyla-sur-Mer,"Mid-range, French, European",,,"Lunch, Dinner, Brunch, After-hours, Drinks","French, European",,"Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",N,N,N,,,,,3.5,915.0,English,30.0,6.0,10.0,7.0,4.0,3.0,3.5,4.0,3.0,2.5,,2017-09-27,
g1108639-d2232038,Le Pamir,"[""Europe"", ""France"", ""Occitanie"", ""Aude"", ""Puivert""]",France,Occitanie,Aude,Puivert,"20 route Departementale 117, 11230 Puivert France",42.92076,,,,#1 of 5 Restaurants in Puivert,#1 of 5 places to eat in Puivert,"Mid-range, Middle Eastern, Afghani, Vegetarian Friendly",€€-€€€,,"Lunch, Dinner",,"Vegetarian Friendly, Vegan Options",,Y,Y,N,,,,,,77.0,English,28.0,11.0,12.0,4.0,1.0,0.0,4.5,4.5,,4.0,,,2017-09-21
g1110613-d10617873,C la p'Oz,"[""Europe"", ""France"", ""Ile-de-France"", ""Seine-et-Marne"", ""Ozoir-la-Ferriere""]",France,Ile-de-France,,,"37 B avenue du General Leclerc, 77330 Ozoir-la-Ferriere France",48.766937,2.673091,Claimed,,#2 of 16 Restaurants in Ozoir-la-Ferriere,#2 of 16 places to eat in Ozoir-la-Ferriere,"Cheap Eats, Italian, French, European",€,€9-€13,,"European, Italian, French, Fusion","Vegetarian Friendly, Vegan Options, Gluten Free Options",,,Y,Y,"{""Mon"": [], ""Tue"": [""12:00-14:30""], ""Wed"": [""12:00-14:30""], ""Thu"": [""12:00-14:30""], ""Fri"": [""12:00-14:30""], ""Sat"": [""11:00-14:30""], ""Sun"": []}",5.0,13.5,5.0,4.5,61.0,All languages,61.0,46.0,13.0,,0.0,,5.0,4.5,5.0,,,2018-04-12,2020-09-13
,Au Pavillon Bleu,"[""Europe"", ""France"", ""Ile-de-France"", ""Seine-et-Marne"", ""Ozoir-la-Ferriere""]",,Ile-de-France,Seine-et-Marne,Ozoir-la-Ferriere,"108 avenue du General Leclerc, 77330 Ozoir-la-Ferriere France",,2.679257,Claimed,Certificate of Excellence 2016,#11 of 16 Restaurants in Ozoir-la-Ferriere,#11 of 16 places to eat in Ozoir-la-Ferriere,,€€€€,,"Lunch, Dinner",French,,,N,N,N,,,,,,,All languages,,,21.0,,7.0,14.0,4.0,4.0,3.5,4.0,,2014-07-31,
g1110682-d5502505,,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Vienne"", ""Curzay-sur-Vonne""]",France,Nouvelle-Aquitaine,Vienne,Curzay-sur-Vonne,"Château de Curzay, 86600 Curzay-sur-Vonne France",,0.049404,Unclaimed,,#1 of 1 Restaurant in Curzay-sur-Vonne,#1 of 1 places to eat in Curzay-sur-Vonne,"Fine Dining, French",€€€€,,"Lunch, Dinner",French,,"Table Service, Reservations, Seating",N,N,,,,,,3.5,25.0,English,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.5,4.0,,2016-03-13,2016-07-06
g1114166-d17675099,,"[""Europe"", ""France"", ""Occitanie"", ""Lozere"", ""Albaret-Sainte-Marie""]",France,Occitanie,Lozere,Albaret-Sainte-Marie,"Aire de la Garde, 48200, Albaret-Sainte-Marie France",44.871037,3.251786,Claimed,,#1 of 7 Restaurants in Albaret-Sainte-Marie,,"Mid-range, French, Brew Pub",€€-€€€,,"Lunch, Dinner, Drinks","French, Brew Pub",,,N,N,N,"{""Mon"": [""12:00-21:00""], ""Tue"": [""12:00-21:00""], ""Wed"": [""12:00-21:00""], ""Thu"": [""12:00-21:00""], ""Fri"": [""12:00-21:00""], ""Sat"": [""12:00-21:00""], ""Sun"": []}",6.0,54.0,6.0,4.5,21.0,,21.0,,6.0,1.0,1.0,0.0,,,,,,2013-01-04,2014-07-13
g1117340-d10453282,,"[""Europe"", ""France"", ""Grand Est"", ""Haut-Rhin"", ""Lucelle""]",,Grand Est,Haut-Rhin,Lucelle,"route Internationale, 68480 Lucelle France",47.42185,7.246597,Claimed,,#2 of 2 Restaurants in Lucelle,,"Mid-range, French",,,"Dinner, Lunch",French,,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",N,N,,"{""Mon"": [], ""Tue"": [], ""Wed"": [""09:00-17:00""], ""Thu"": [""09:00-17:00""], ""Fri"": [""09:00-23:00""], ""Sat"": [""09:00-23:00""], ""Sun"": [""09:00-23:00""]}",5.0,58.0,5.0,3.5,,All languages,32.0,8.0,,4.0,5.0,4.0,3.0,3.5,3.0,,,,2023-12-31
g1118194-d1331110,Belliou La Fumée,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",France,,Savoie,Les Arcs,,45.58226,6.833726,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",#6 of 59 Restaurants in Les Arcs,#6 of 63 places to eat in Les Arcs,"Mid-range, French, European",€€-€€€,€25-€60,Lunch,"French, European",,,,N,N,"{""Mon"": [""12:00-15:00""], ""Tue"": [""12:00-15:00""], ""Wed"": [""12:00-15:00"", ""19:00-21:00""], ""Thu"": [""12:00-15:00""], ""Fri"": [""12:00-15:00""], ""Sat"": [""12:00-15:00""], ""Sun"": [""12:00-15:00""]}",7.0,,8.0,4.5,341.0,English,,33.0,5.0,3.0,,0.0,4.5,4.0,4.0,4.0,,2020-03-19,2023-12-31
g1118194-d19332174,La Fruitière - Arc 1800,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",France,Auvergne-Rhone-Alpes,Savoie,Les Arcs,,45.565033,6.798359,,,#14 of 59 Restaurants in Les Arcs,#14 of 63 places to eat in Les Arcs,"Mid-range, French",€€-€€€,€8-€25,"Lunch, Brunch, Drinks",French,,,N,,N,"{""Mon"": [""09:00-19:00""], ""Tue"": [""09:00-19:00""], ""Wed"": [""09:00-19:00""], ""Thu"": [""09:00-23:00""], ""Fri"": [""09:00-19:00""], ""Sat"": [""09:00-19:00""], ""Sun"": [""09:00-19:00""]}",,74.0,7.0,4.5,111.0,,15.0,,3.0,2.0,2.0,2.0,,4.5,,,,2015-04-09,
g1118194-d2038914,Le Savoy,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",,Auvergne-Rhone-Alpes,Savoie,Les Arcs,"2000 Arc, Les Arcs, Bourg Saint Maurice France",45.570553,6.83168,Claimed,,#9 of 59 Restaurants in Les Arcs,#9 of 63 places to eat in Les Arcs,"Mid-range, French, European, Vegetarian Friendly",,,"Lunch, Dinner, Brunch, After-hours","French, European",,,Y,Y,Y,,,,,,,English,233.0,132.0,66.0,24.0,7.0,4.0,4.5,4.5,4.0,4.5,,2010-01-06,2014-02-15
g1118194-d2702691,,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",,Auvergne-Rhone-Alpes,Savoie,Les Arcs,"Situe sous Arc 2000 Sous Arc 2000, Secteur de Villaroger, 73640 Les Arcs, Bourg Saint Maurice France",45.588688,6.852139,,Certificate of Excellence 2019,#33 of 59 Restaurants in Les Arcs,#33 of 63 places to eat in Les Arcs,,,€15-€50,Lunch,"French, European",,,N,N,N,"{""Mon"": [""09:30-16:30""], ""Tue"": [""09:30-16:30""], ""Wed"": [""09:30-16:30""], ""Thu"": [""09:30-16:30""], ""Fri"": [""09:30-16:30""], ""Sat"": [""09:30-16:30""], ""Sun"": [""09:30-16:30""]}",7.0,49.0,,,86.0,English,9.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,3.5,,,,2019-10-11
,,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",France,Auvergne-Rhone-Alpes,Savoie,Les Arcs,"Village du Charvet Les Arcs 1800, 73700 Les Arcs, Bourg Saint Maurice France",45.57494,6.779502,,,#40 of 59 Restaurants in Les Arcs,#40 of 63 places to eat in Les Arcs,"Mid-range, French",€€-€€€,,Lunch,French,,,N,N,N,,,,,4.0,35.0,English,,0.0,1.0,,0.0,0.0,,,,,,2020-09-26,2023-12-31
,,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Savoie"", ""Bourg Saint Maurice"", ""Les Arcs""]",France,Auvergne-Rhone-Alpes,Savoie,Les Arcs,"Residence Auberge Jerome, 73700 Les Arcs, Bourg Saint Maurice France",45.57237,6.827368,Unclaimed,,#55 of 59 Restaurants in Les Arcs,#55 of 63 places to eat in Les Arcs,"Cheap Eats, American, Fast food",€,,Lunch,"Fast food, American",,,N,N,N,,,,,3.0,,English,,,14.0,,2.0,4.0,3.0,2.5,,,,,2015-11-03
g1118194-d7733723,Red Hot Saloon,,France,Auvergne-Rhone-Alpes,Savoie,Les Arcs,"Villards Les Arcs 1800, 73700 Les Arcs, Bourg Saint Maurice France",,6.778428,Claimed,,#51 of 59 Restaurants in Les Arcs,#51 of 63 places to eat in Les Arcs,"Mid-range, Bar, European, Pub",€€-€€€,,,"Bar, European, Pub",,,N,N,N,,,,,3.5,42.0,English,27.0,9.0,8.0,2.0,3.0,5.0,3.5,3.5,,,,2022-03-07,
g1118240-d14123007,La Petite Bouffe,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Charente-Maritime"", ""Montendre""]",France,Nouvelle-Aquitaine,Charente-Maritime,Montendre,"4 rue du Marche, 17130 Montendre France",45.28552,-0.41023,,,#7 of 7 Restaurants in Montendre,#7 of 7 places to eat in Montendre,"Mid-range, French",€€-€€€,€5-€13,"Lunch, Dinner",,,,N,N,N,"{""Mon"": [""10:00-14:00"", ""18:00-22:00""], ""Tue"": [""10:00-14:00"", ""18:00-22:00""], ""Wed"": [""10:00-14:00"", ""18:00-22:00""], ""Thu"": [""10:00-14:00"", ""18:00-22:00""], ""Fri"": [""10:00-14:00"", ""18:00-23:00""], ""Sat"": [""10:00-14:00"", ""18:00-23:00""], ""Sun"": [""10:00-14:00"", ""18:00-23:00""]}",7.0,59.0,14.0,2.0,8.0,All languages,8.0,1.0,1.0,0.0,,6.0,,,,,,2013-08-17,2014-10-01
g1118261-d12526646,Moments Gourmands,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Pyrenees-Atlantiques"", ""Basque Country"", ""Ascain""]",France,Nouvelle-Aquitaine,,Ascain,,43.345467,-1.621111,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",#8 of 21 Restaurants in Ascain,,,€€-€€€,€11-€45,"Lunch, Dinner, Drinks, After-hours","French, European, Spanish",,,N,N,N,"{""Mon"": [], ""Tue"": [""09:00-23:00""], ""Wed"": [""09:00-23:00""], ""Thu"": [""09:00-23:00""], ""Fri"": [""09:00-23:00""], ""Sat"": [""09:00-23:00""], ""Sun"": [""09:00-23:00""]}",6.0,84.0,6.0,,152.0,,1.0,0.0,1.0,0.0,0.0,,4.0,4.5,,,,2023-01-21,2023-12-31
g1118261-d19284059,Baskulinair,"[""Europe"", ""France"", ""Nouvelle-Aquitaine"", ""Pyrenees-Atlantiques"", ""Basque Country"", ""Ascain""]",,,,Ascain,"Batiment Zubiondio, 1e floor, Rue Ernest Fourneau,, 64310 Ascain France",43.345364,-1.621399,Claimed,,#9 of 21 Restaurants in Ascain,,"Cheap Eats, American, International, Asian",€,,"Lunch, Dinner","Asian, American, International, Deli, Indonesian",,,,N,,"{""Mon"": [""09:00-19:30""], ""Tue"": [""09:00-19:30""], ""Wed"": [""09:00-19:30""], ""Thu"": [""09:00-19:30""], ""Fri"": [""09:00-19:30""], ""Sat"": [""09:00-19:30""], ""Sun"": []}",6.0,63.0,,5.0,20.0,All languages,20.0,20.0,,,0.0,0.0,5.0,5.0,,,,2012-09-19,2012-12-19
g1118261-d4581122,Trinketeko Ostatua,,France,Nouvelle-Aquitaine,Pyrenees-Atlantiques,,,43.34628,,Claimed,,#14 of 21 Restaurants in Ascain,#14 of 23 places to eat in Ascain,"Mid-range, French",€€-€€€,€10-€28,"Lunch, Dinner, Drinks",French,,,N,N,N,"{""Mon"": [], ""Tue"": [""11:00-22:00""], ""Wed"": [""11:00-22:00""], ""Thu"": [""11:00-22:00""], ""Fri"": [""11:00-22:00""], ""Sat"": [""11:00-22:00""], ""Sun"": [""11:00-22:00""]}",6.0,66.0,6.0,4.0,29.0,English,2.0,1.0,1.0,0.0,0.0,0.0,,3.5,3.5,,,2014-11-07,2019-08-10
